corrected_draw_row_id,draw_id,real_acquire_time,real_apply_time,event_date,user_id,source,平台,registration_date,App版本,渠道,新老用户,付费状态,提现系统版本,unlock_type,unlock_type_original,apply_currency_type,apply_type_original,denomination,diamond,draw_count,unlock_draw_count,diamond_generated,total_consumption,diamond_consumed,coin_draw_count,scratch_completed,free_balance_consumed,coin_real_log_time,diamond_real_log_time,real_log_time
86,787707,2026-05-28 15:06:08.971,2026-05-28 15:10:24.286,2026-05-28,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,paid_unlock,paid_unlock,diamond,diamond,200,2000,1,1,2000,1500,2000,0,True,,2026-05-28 15:06:08.958,,2026-05-28 15:06:08.958
87,787708,2026-05-28 15:06:12.968,2026-05-28 15:10:09.069,2026-05-28,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,paid_unlock,paid_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,2026-05-28 15:06:12.924,,2026-05-28 15:06:12.924
88,787709,2026-05-28 15:06:16.396,2026-05-28 15:09:52.951,2026-05-28,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,paid_unlock,paid_unlock,diamond,diamond,260,2600,1,1,2600,1500,2600,0,True,,2026-05-28 15:06:16.372,,2026-05-28 15:06:16.372
89,787710,2026-05-28 15:06:19.481,2026-05-28 15:09:42.565,2026-05-28,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,paid_unlock,paid_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,2026-05-28 15:06:19.456,,2026-05-28 15:06:19.456
90,787729,2026-05-28 15:54:35.796,,2026-05-28,22100626,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,coin,coin,430,4300,1,1,4300,1500,4300,1,False,,,2026-05-28 15:54:35.755,2026-05-28 15:54:35.755
91,787731,2026-05-28 15:54:47.428,,2026-05-28,22100626,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,coin,coin,90,900,1,1,900,1500,900,1,False,,,2026-05-28 15:54:47.390,2026-05-28 15:54:47.390
92,787733,2026-05-28 15:54:52.081,,2026-05-28,22100626,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,coin,coin,0,0,1,1,0,1500,0,1,False,,,2026-05-28 15:54:52.043,2026-05-28 15:54:52.043
93,787737,2026-05-28 15:55:40.464,2026-05-28 16:00:31.993,2026-05-28,77743476,lucky_scratch_h5,Android,,2.0.03,google-play,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-28 15:55:40.440,2026-05-28 15:55:40.440
94,787750,2026-05-28 16:01:20.614,2026-05-28 16:02:59.949,2026-05-28,77743476,lucky_scratch_h5,Android,,2.0.03,google-play,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,140,1400,1,1,1400,1500,1400,0,True,,,2026-05-28 16:01:20.581,2026-05-28 16:01:20.581
95,787778,2026-05-28 16:25:25.916,2026-05-28 16:29:42.839,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,300.0,2026-05-28 16:25:25.873,,2026-05-28 16:25:25.873
96,787779,2026-05-28 16:25:25.928,2026-05-28 16:29:26.181,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,60,600,1,1,600,0,600,0,True,300.0,2026-05-28 16:25:25.873,,2026-05-28 16:25:25.873
97,787780,2026-05-28 16:25:25.941,2026-05-28 16:29:12.642,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,300.0,2026-05-28 16:25:25.873,,2026-05-28 16:25:25.873
98,787781,2026-05-28 16:25:25.976,2026-05-28 16:28:59.859,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,0,0,1,1,0,0,0,0,True,300.0,2026-05-28 16:25:25.873,,2026-05-28 16:25:25.873
99,787782,2026-05-28 16:25:25.990,2026-05-28 16:28:39.370,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,50,500,1,1,500,0,500,0,True,300.0,2026-05-28 16:25:25.873,,2026-05-28 16:25:25.873
100,787784,2026-05-28 16:31:18.971,2026-05-28 16:33:30.592,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,paid_unlock,paid_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,2026-05-28 16:31:18.939,,2026-05-28 16:31:18.939
101,787785,2026-05-28 16:31:18.995,2026-05-28 16:33:20.567,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,paid_unlock,paid_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,2026-05-28 16:31:18.939,,2026-05-28 16:31:18.939
102,787786,2026-05-28 16:31:19.018,2026-05-28 16:33:05.605,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,paid_unlock,paid_unlock,diamond,diamond,430,4300,1,1,4300,1500,4300,0,True,,2026-05-28 16:31:18.939,,2026-05-28 16:31:18.939
103,787787,2026-05-28 16:31:19.032,2026-05-28 16:32:54.146,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,paid_unlock,paid_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,2026-05-28 16:31:18.939,,2026-05-28 16:31:18.939
104,787788,2026-05-28 16:31:19.057,2026-05-28 16:32:21.059,2026-05-28,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,paid_unlock,paid_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,2026-05-28 16:31:18.939,,2026-05-28 16:31:18.939
105,787950,2026-05-28 19:24:13.860,2026-05-28 19:24:42.892,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-05-28 19:24:13.846,2026-05-28 19:24:13.846
106,788021,2026-05-28 20:25:41.330,2026-05-28 20:26:03.254,2026-05-28,24122391,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-28 20:25:41.306,2026-05-28 20:25:41.306
107,788022,2026-05-28 20:26:36.163,2026-05-28 20:27:02.711,2026-05-28,24122391,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,40,400,1,1,400,0,400,0,True,100.0,2026-05-28 20:26:36.128,,2026-05-28 20:26:36.128
108,788143,2026-05-28 22:03:44.038,2026-05-28 22:04:10.318,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-05-28 22:03:44.024,2026-05-28 22:03:44.024
109,788147,2026-05-28 22:04:38.766,2026-05-28 22:06:18.179,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,160,1600,1,1,1600,1500,1600,0,True,,,2026-05-28 22:04:38.740,2026-05-28 22:04:38.740
110,788155,2026-05-28 22:06:43.756,2026-05-28 22:07:15.047,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,590,5900,1,1,5900,1500,5900,0,True,,,2026-05-28 22:06:43.733,2026-05-28 22:06:43.733
111,788156,2026-05-28 22:06:50.309,2026-05-28 22:07:02.528,2026-05-28,41178691,lucky_scratch_h5,Android,2026-04-20,2.0.03,google-play,Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-28 22:06:50.285,2026-05-28 22:06:50.285
112,788160,2026-05-28 22:09:45.126,2026-05-28 22:10:05.295,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,260,2600,1,1,2600,1500,2600,0,True,,,2026-05-28 22:09:45.099,2026-05-28 22:09:45.099
113,788161,2026-05-28 22:11:05.054,2026-05-28 22:11:27.599,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,120,1200,1,1,1200,1500,1200,0,True,,,2026-05-28 22:11:05.031,2026-05-28 22:11:05.031
114,788163,2026-05-28 22:11:50.170,2026-05-28 22:12:12.179,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-28 22:11:50.146,2026-05-28 22:11:50.146
115,788168,2026-05-28 22:12:25.973,2026-05-28 22:13:01.345,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-28 22:12:25.952,2026-05-28 22:12:25.952
116,788170,2026-05-28 22:13:13.595,2026-05-28 22:13:38.228,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,550,5500,1,1,5500,1500,5500,0,True,,,2026-05-28 22:13:13.583,2026-05-28 22:13:13.583
117,788177,2026-05-28 22:15:29.976,2026-05-28 22:15:58.664,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-05-28 22:15:29.953,2026-05-28 22:15:29.953
118,788180,2026-05-28 22:16:49.329,2026-05-28 22:17:11.001,2026-05-28,30217484,lucky_scratch_h5,iOS,2025-02-14,1.9.74,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-28 22:16:49.308,2026-05-28 22:16:49.308
119,788207,2026-05-28 22:36:05.186,2026-05-29 07:31:28.464,2026-05-28,90260586,lucky_scratch_h5,Android,,2.0.01,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,500.0,2026-05-28 22:36:05.133,,2026-05-28 22:36:05.133
120,788208,2026-05-28 22:36:05.209,2026-05-29 07:31:12.098,2026-05-28,90260586,lucky_scratch_h5,Android,,2.0.01,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,30,300,1,1,300,0,300,0,True,500.0,2026-05-28 22:36:05.133,,2026-05-28 22:36:05.133
121,788209,2026-05-28 22:36:05.221,2026-05-29 07:31:04.528,2026-05-28,90260586,lucky_scratch_h5,Android,,2.0.01,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-28 22:36:05.133,,2026-05-28 22:36:05.133
122,788210,2026-05-28 22:36:05.235,2026-05-29 07:30:54.062,2026-05-28,90260586,lucky_scratch_h5,Android,,2.0.01,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-28 22:36:05.133,,2026-05-28 22:36:05.133
123,788211,2026-05-28 22:36:05.257,2026-05-29 07:30:43.477,2026-05-28,90260586,lucky_scratch_h5,Android,,2.0.01,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-28 22:36:05.133,,2026-05-28 22:36:05.133
124,788281,2026-05-29 00:38:13.910,2026-06-01 00:47:59.383,2026-05-29,13192489,lucky_scratch_h5,Android,,2.0.01,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-29 00:38:13.878,,2026-05-29 00:38:13.878
125,788283,2026-05-29 00:38:41.093,2026-06-01 00:47:36.204,2026-05-29,13192489,lucky_scratch_h5,Android,,2.0.01,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-29 00:38:41.075,,2026-05-29 00:38:41.075
126,788289,2026-05-29 00:44:41.134,2026-05-29 00:46:38.677,2026-05-29,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 00:44:41.095,,2026-05-29 00:44:41.095
127,788290,2026-05-29 00:44:41.157,2026-05-29 00:46:29.245,2026-05-29,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 00:44:41.095,,2026-05-29 00:44:41.095
128,788291,2026-05-29 00:44:41.169,2026-05-29 00:46:19.420,2026-05-29,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 00:44:41.095,,2026-05-29 00:44:41.095
129,788292,2026-05-29 00:44:41.191,2026-05-29 00:45:59.975,2026-05-29,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 00:44:41.095,,2026-05-29 00:44:41.095
130,788293,2026-05-29 00:44:41.206,2026-05-29 00:57:17.548,2026-05-29,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 00:44:41.095,,2026-05-29 00:44:41.095
131,788319,2026-05-29 01:37:35.745,2026-05-29 01:43:11.870,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-29 01:37:35.726,,2026-05-29 01:37:35.726
132,788320,2026-05-29 01:37:39.935,2026-05-29 01:41:19.476,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-29 01:37:39.916,,2026-05-29 01:37:39.916
133,788322,2026-05-29 01:37:54.351,2026-05-29 01:41:03.755,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-29 01:37:54.323,2026-05-29 01:37:54.323
134,788323,2026-05-29 01:37:54.364,2026-05-29 01:43:01.620,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-29 01:37:54.323,2026-05-29 01:37:54.323
135,788324,2026-05-29 01:37:54.378,2026-05-29 01:42:48.010,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,430,4300,1,1,4300,1500,4300,0,True,,,2026-05-29 01:37:54.323,2026-05-29 01:37:54.323
136,788325,2026-05-29 01:37:54.403,2026-05-29 01:40:44.912,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-29 01:37:54.323,2026-05-29 01:37:54.323
137,788326,2026-05-29 01:37:54.437,2026-05-29 01:39:47.832,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,1000,10000,1,1,10000,1500,10000,0,True,,,2026-05-29 01:37:54.323,2026-05-29 01:37:54.323
138,788329,2026-05-29 01:38:07.996,2026-05-29 01:38:55.373,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,620,6200,1,1,6200,1500,6200,0,True,,,2026-05-29 01:38:07.975,2026-05-29 01:38:07.975
139,788330,2026-05-29 01:38:11.096,2026-05-29 01:38:45.734,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-29 01:38:11.072,2026-05-29 01:38:11.072
140,788334,2026-05-29 01:39:09.058,2026-05-29 01:41:56.576,2026-05-29,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-29 01:39:09.034,2026-05-29 01:39:09.034
141,788342,2026-05-29 01:42:11.899,,2026-05-29,33945181,lucky_scratch_h5,iOS,,1.9.74,getit,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,coin,coin,0,0,1,1,0,1500,0,1,False,,,2026-05-29 01:42:11.860,2026-05-29 01:42:11.860
142,788345,2026-05-29 01:42:54.029,,2026-05-29,57996124,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,coin,coin,10,100,1,1,100,0,100,1,False,100.0,2026-05-29 01:42:53.987,,2026-05-29 01:42:53.987
143,788413,2026-05-29 02:34:06.330,2026-05-29 02:35:59.675,2026-05-29,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-29 02:34:06.292,,2026-05-29 02:34:06.292
144,788423,2026-05-29 02:44:30.362,2026-05-29 02:44:46.418,2026-05-29,97949885,lucky_scratch_h5,Android,,2.0.03,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-05-29 02:44:30.329,2026-05-29 02:44:30.329
145,788489,2026-05-29 04:12:10.696,2026-06-04 13:18:05.099,2026-05-29,29996427,lucky_scratch_h5,Android,,2.0.03,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-29 04:12:10.653,,2026-05-29 04:12:10.653
146,788517,2026-05-29 04:31:29.448,2026-05-29 04:36:15.704,2026-05-29,11700202,lucky_scratch_h5,Android,,2.0.02,getit,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-29 04:31:29.415,2026-05-29 04:31:29.415
147,788518,2026-05-29 04:31:29.465,2026-05-29 04:35:58.346,2026-05-29,11700202,lucky_scratch_h5,Android,,2.0.02,getit,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-29 04:31:29.415,2026-05-29 04:31:29.415
148,788519,2026-05-29 04:31:29.506,2026-05-29 04:35:43.074,2026-05-29,11700202,lucky_scratch_h5,Android,,2.0.02,getit,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-29 04:31:29.415,2026-05-29 04:31:29.415
149,788520,2026-05-29 04:31:29.519,2026-05-29 04:35:26.446,2026-05-29,11700202,lucky_scratch_h5,Android,,2.0.02,getit,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-29 04:31:29.415,2026-05-29 04:31:29.415
150,788521,2026-05-29 04:31:29.552,2026-05-29 04:35:00.468,2026-05-29,11700202,lucky_scratch_h5,Android,,2.0.02,getit,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-29 04:31:29.415,2026-05-29 04:31:29.415
151,788530,2026-05-29 04:35:56.358,2026-05-29 04:36:12.990,2026-05-29,54468064,lucky_scratch_h5,Android,,2.0.03,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-29 04:35:56.324,,2026-05-29 04:35:56.324
152,788560,2026-05-29 04:48:28.605,2026-05-31 05:48:24.933,2026-05-29,65282317,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-29 04:48:28.592,2026-05-29 04:48:28.592
153,788704,2026-05-29 06:18:28.732,2026-05-29 06:22:54.790,2026-05-29,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 06:18:28.681,,2026-05-29 06:18:28.681
154,788705,2026-05-29 06:18:28.773,2026-05-29 06:22:47.272,2026-05-29,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 06:18:28.681,,2026-05-29 06:18:28.681
155,788706,2026-05-29 06:18:28.786,2026-05-29 06:22:40.084,2026-05-29,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 06:18:28.681,,2026-05-29 06:18:28.681
156,788707,2026-05-29 06:18:28.807,2026-05-29 06:22:32.188,2026-05-29,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 06:18:28.681,,2026-05-29 06:18:28.681
157,788708,2026-05-29 06:18:28.821,2026-05-29 06:20:55.202,2026-05-29,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 06:18:28.681,,2026-05-29 06:18:28.681
158,788709,2026-05-29 06:18:39.971,2026-05-29 06:20:46.298,2026-05-29,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 06:18:39.939,,2026-05-29 06:18:39.939
159,788710,2026-05-29 06:18:39.985,2026-05-29 06:20:37.836,2026-05-29,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-29 06:18:39.939,,2026-05-29 06:18:39.939
